id,name,n_samples,n_features,rows_removed,cols_removed,fold,model,r2,mse,mae,fit_duration,predict_duration,max_depth,df_setting,alpha
pmlb_650,fri_c0_500_50,500,50,0,0,5,CART - max_depth = 6,0.5637562085996257,0.527281909895489,0.500293828547001,0.004672050476074219,0.0003039836883544922,6.0,,
pmlb_650,fri_c0_500_50,500,50,0,0,5,CART - max_depth = 20,0.5544556477690464,0.5385233706899333,0.5111812353134155,0.006381988525390625,0.0002999305725097656,20.0,,
pmlb_650,fri_c0_500_50,500,50,0,0,5,CART - max_depth = None,0.5117868641779619,0.5900965463965779,0.5363593697547911,0.0062410831451416016,0.00031685829162597656,,,
pmlb_650,fri_c0_500_50,500,50,0,0,5,CPILOT - df alpha = 0.01 - max_depth = 6,0.8577399254934215,0.17194780823564734,0.3066834562802986,0.22080779075622559,5.91278076171875e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_650,fri_c0_500_50,500,50,0,0,5,CPILOT - df alpha = 0.01 - max_depth = 20,0.8052329962113469,0.23541221621203537,0.31918666283508884,0.40189218521118164,0.0001327991485595703,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_650,fri_c0_500_50,500,50,0,0,5,CPILOT - df alpha = 0.01 - max_depth = None,0.8052329962113469,0.23541221621203537,0.31918666283508884,0.3918302059173584,0.00014781951904296875,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_650,fri_c0_500_50,500,50,0,0,5,CPILOT - default df - max_depth = 6,0.9161857517660734,0.10130513661495176,0.19551623134278573,0.3659970760345459,7.176399230957031e-05,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_650,fri_c0_500_50,500,50,0,0,5,CPILOT - default df - max_depth = 20,0.9161379381308745,0.10136292830249825,0.19551623134278573,0.37453794479370117,5.412101745605469e-05,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_650,fri_c0_500_50,500,50,0,0,5,CPILOT - default df - max_depth = None,0.9161379381308745,0.10136292830249825,0.19551623134278573,0.3633768558502197,5.984306335449219e-05,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_650,fri_c0_500_50,500,50,0,0,5,CPILOT - df alpha = 0.5 - max_depth = 6,0.9096842356810652,0.10916343027115445,0.21148893967235316,0.334460973739624,8.58306884765625e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_650,fri_c0_500_50,500,50,0,0,5,CPILOT - df alpha = 0.5 - max_depth = 20,0.8950177099358541,0.1268906595381694,0.27213346505160135,0.46768903732299805,0.0001442432403564453,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_650,fri_c0_500_50,500,50,0,0,5,CPILOT - df alpha = 0.5 - max_depth = None,0.8950177099358541,0.1268906595381694,0.27213346505160135,0.4772310256958008,0.00013494491577148438,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,1,CART - max_depth = 6,-0.711899677072223,15.388845438222573,2.000000238418579,0.0004112720489501953,0.000209808349609375,6.0,,
pmlb_678,visualizing_environmental,111,3,0,0,1,CART - max_depth = 20,-0.5428905820928098,13.869565497274058,2.8000001907348633,0.00038313865661621094,0.0002067089080810547,20.0,,
pmlb_678,visualizing_environmental,111,3,0,0,1,CART - max_depth = None,-1.1024423375890255,18.899565558226282,2.8999996185302734,0.0003502368927001953,0.00020575523376464844,,,
pmlb_678,visualizing_environmental,111,3,0,0,1,CPILOT - df alpha = 0.01 - max_depth = 6,-0.08527060340252968,9.75586466782392,2.6196239935879513,0.0015349388122558594,1.4781951904296875e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,1,CPILOT - df alpha = 0.01 - max_depth = 20,-0.12580258964627955,10.120220406634491,2.8063609012449815,0.001550912857055664,1.621246337890625e-05,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,1,CPILOT - df alpha = 0.01 - max_depth = None,-0.12580258964627955,10.120220406634491,2.8063609012449815,0.0014781951904296875,1.1920928955078125e-05,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,1,CPILOT - default df - max_depth = 6,0.2361292887301707,6.866692288078872,1.9235755425497825,0.0006489753723144531,7.152557373046875e-06,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,1,CPILOT - default df - max_depth = 20,0.2361292887301707,6.866692288078872,1.9235755425497825,0.0006680488586425781,5.9604644775390625e-06,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,1,CPILOT - default df - max_depth = None,0.2361292887301707,6.866692288078872,1.9235755425497825,0.0006210803985595703,6.9141387939453125e-06,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,1,CPILOT - df alpha = 0.5 - max_depth = 6,0.2827550668732459,6.447557391980419,2.1005931745564723,0.0009379386901855469,7.867813110351562e-06,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,1,CPILOT - df alpha = 0.5 - max_depth = 20,0.2827550668732459,6.447557391980419,2.1005931745564723,0.0009090900421142578,5.7220458984375e-06,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,1,CPILOT - df alpha = 0.5 - max_depth = None,0.2827550668732459,6.447557391980419,2.1005931745564723,0.0009009838104248047,5.9604644775390625e-06,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,2,CART - max_depth = 6,-0.22747756083306614,13.23974004902547,1.9000000953674316,0.0003592967987060547,0.00019788742065429688,6.0,,
pmlb_678,visualizing_environmental,111,3,0,0,2,CART - max_depth = 20,-0.12290619115067258,12.111819021918626,1.7000000476837158,0.0003719329833984375,0.00019097328186035156,20.0,,
pmlb_678,visualizing_environmental,111,3,0,0,2,CART - max_depth = None,-0.43353221588624824,15.46227360552016,2.00000047683716,0.00034999847412109375,0.0001990795135498047,,,
pmlb_678,visualizing_environmental,111,3,0,0,2,CPILOT - df alpha = 0.01 - max_depth = 6,0.28570996372735613,7.7044295566922445,1.5034502337988913,0.001653909683227539,1.0013580322265625e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,2,CPILOT - df alpha = 0.01 - max_depth = 20,0.2969354216407336,7.583350239687437,1.345665866864552,0.0017778873443603516,2.3126602172851562e-05,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,2,CPILOT - df alpha = 0.01 - max_depth = None,0.2969354216407336,7.583350239687437,1.345665866864552,0.0018148422241210938,1.0967254638671875e-05,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,2,CPILOT - default df - max_depth = 6,0.5597840759833705,4.748228876352031,1.658813930665831,0.0006909370422363281,7.152557373046875e-06,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,2,CPILOT - default df - max_depth = 20,0.5597840759833705,4.748228876352031,1.658813930665831,0.0006849765777587891,8.106231689453125e-06,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,2,CPILOT - default df - max_depth = None,0.5597840759833705,4.748228876352031,1.658813930665831,0.0007200241088867188,5.9604644775390625e-06,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,2,CPILOT - df alpha = 0.5 - max_depth = 6,0.6246801518434324,4.048250968808102,1.5213605719266554,0.001004934310913086,6.9141387939453125e-06,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,2,CPILOT - df alpha = 0.5 - max_depth = 20,0.6246801518434324,4.048250968808102,1.5213605719266554,0.0010149478912353516,6.9141387939453125e-06,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,2,CPILOT - df alpha = 0.5 - max_depth = None,0.6246801518434324,4.048250968808102,1.5213605719266554,0.0009558200836181641,8.106231689453125e-06,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,3,CART - max_depth = 6,-0.24528561955409756,19.395478483476122,2.875,0.00038313865661621094,0.00020503997802734375,6.0,,
pmlb_678,visualizing_environmental,111,3,0,0,3,CART - max_depth = 20,-0.20308393343670894,18.738181970769816,3.1499996185302734,0.00038814544677734375,0.00019788742065429688,20.0,,
pmlb_678,visualizing_environmental,111,3,0,0,3,CART - max_depth = None,-0.2175300707194423,18.96318235657442,3.450000286102296,0.0003662109375,0.0002067089080810547,,,
pmlb_678,visualizing_environmental,111,3,0,0,3,CPILOT - df alpha = 0.01 - max_depth = 6,0.20404200776547377,12.397144775239214,3.081680385689939,0.0013699531555175781,1.3113021850585938e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,3,CPILOT - df alpha = 0.01 - max_depth = 20,0.1089866451704885,13.877643876007935,3.327706296041346,0.0014948844909667969,1.0251998901367188e-05,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,3,CPILOT - df alpha = 0.01 - max_depth = None,0.1089866451704885,13.877643876007935,3.327706296041346,0.0014650821685791016,1.1920928955078125e-05,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,3,CPILOT - default df - max_depth = 6,0.18464004772176712,12.699332717230966,2.4160019827651467,0.0006690025329589844,5.7220458984375e-06,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,3,CPILOT - default df - max_depth = 20,0.18464004772176712,12.699332717230966,2.4160019827651467,0.0006921291351318359,6.198883056640625e-06,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,3,CPILOT - default df - max_depth = None,0.18464004772176712,12.699332717230966,2.4160019827651467,0.0006561279296875,5.0067901611328125e-06,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,3,CPILOT - df alpha = 0.5 - max_depth = 6,0.08035660040674031,14.32356038582443,2.2916884318540274,0.0006678104400634766,1.0013580322265625e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,3,CPILOT - df alpha = 0.5 - max_depth = 20,0.08035660040674031,14.32356038582443,2.2916884318540274,0.0006501674652099609,8.821487426757812e-06,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,3,CPILOT - df alpha = 0.5 - max_depth = None,0.08035660040674031,14.32356038582443,2.2916884318540274,0.0006427764892578125,6.198883056640625e-06,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,4,CART - max_depth = 6,-1.36400069125047,14.155919688465017,3.010000181198121,0.0003421306610107422,0.0001990795135498047,6.0,,
pmlb_678,visualizing_environmental,111,3,0,0,4,CART - max_depth = 20,-2.011037766994226,18.030455306660148,2.3000001907348633,0.00034809112548828125,0.00019288063049316406,20.0,,
pmlb_678,visualizing_environmental,111,3,0,0,4,CART - max_depth = None,-1.6195049252166305,15.685909687822646,2.8499999046325684,0.0003330707550048828,0.00019788742065429688,,,
pmlb_678,visualizing_environmental,111,3,0,0,4,CPILOT - df alpha = 0.01 - max_depth = 6,-2.9741229605491157,23.797524962592128,3.5538995858528946,0.0014929771423339844,1.2159347534179688e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,4,CPILOT - df alpha = 0.01 - max_depth = 20,-2.9312363874597187,23.540715018917425,3.3428062978619097,0.0015540122985839844,1.0967254638671875e-05,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,4,CPILOT - df alpha = 0.01 - max_depth = None,-2.9312363874597187,23.540715018917425,3.3428062978619097,0.001497030258178711,1.0013580322265625e-05,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,4,CPILOT - default df - max_depth = 6,-0.17819202359223718,7.055155155111029,2.279943574582683,0.0006947517395019531,7.152557373046875e-06,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,4,CPILOT - default df - max_depth = 20,-0.17819202359223718,7.055155155111029,2.279943574582683,0.0006830692291259766,7.867813110351562e-06,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,4,CPILOT - default df - max_depth = None,-0.17819202359223718,7.055155155111029,2.279943574582683,0.000698089599609375,5.9604644775390625e-06,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,4,CPILOT - df alpha = 0.5 - max_depth = 6,-0.23988653963741902,7.424589317117277,2.0443790498635415,0.00096893310546875,8.106231689453125e-06,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,4,CPILOT - df alpha = 0.5 - max_depth = 20,-0.23988653963741902,7.424589317117277,2.0443790498635415,0.0009851455688476562,6.9141387939453125e-06,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,4,CPILOT - df alpha = 0.5 - max_depth = None,-0.23988653963741902,7.424589317117277,2.0443790498635415,0.0009982585906982422,5.7220458984375e-06,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,5,CART - max_depth = 6,-0.1607607012868637,14.568314815654492,2.2913044120954433,0.0003838539123535156,0.00020503997802734375,6.0,,
pmlb_678,visualizing_environmental,111,3,0,0,5,CART - max_depth = 20,-0.6789409107914992,21.071819297617232,2.5500001907348633,0.0003719329833984375,0.00021791458129882812,20.0,,
pmlb_678,visualizing_environmental,111,3,0,0,5,CART - max_depth = None,-0.6155613967683995,20.276364461725507,2.3000001907348633,0.0003578662872314453,0.00021123886108398438,,,
pmlb_678,visualizing_environmental,111,3,0,0,5,CPILOT - df alpha = 0.01 - max_depth = 6,-0.5014392201970437,18.84405563709349,2.4473787390160306,0.0015528202056884766,9.059906005859375e-06,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,5,CPILOT - df alpha = 0.01 - max_depth = 20,-0.41555537986467583,17.7661566160875,3.0579008137196246,0.0018138885498046875,1.2874603271484375e-05,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,5,CPILOT - df alpha = 0.01 - max_depth = None,-0.41555537986467583,17.7661566160875,3.0579008137196246,0.0017881393432617188,1.2874603271484375e-05,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_678,visualizing_environmental,111,3,0,0,5,CPILOT - default df - max_depth = 6,-0.09834002352482751,13.784894009250802,1.6700758631793855,0.0006837844848632812,7.152557373046875e-06,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,5,CPILOT - default df - max_depth = 20,-0.09834002352482751,13.784894009250802,1.6700758631793855,0.0006721019744873047,6.9141387939453125e-06,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,5,CPILOT - default df - max_depth = None,-0.09834002352482751,13.784894009250802,1.6700758631793855,0.0006830692291259766,6.198883056640625e-06,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_678,visualizing_environmental,111,3,0,0,5,CPILOT - df alpha = 0.5 - max_depth = 6,-0.0977992411011177,13.778106832025866,1.367745593266621,0.0009911060333251953,1.0013580322265625e-05,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,5,CPILOT - df alpha = 0.5 - max_depth = 20,-0.0977992411011177,13.778106832025866,1.367745593266621,0.0009829998016357422,5.9604644775390625e-06,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_678,visualizing_environmental,111,3,0,0,5,CPILOT - df alpha = 0.5 - max_depth = None,-0.0977992411011177,13.778106832025866,1.367745593266621,0.0009610652923583984,5.9604644775390625e-06,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_485,analcatdata_vehicle,48,4,0,0,1,CART - max_depth = 6,0.29805250404863015,68445.7,65.0,0.00038123130798339844,0.00024771690368652344,6.0,,
pmlb_485,analcatdata_vehicle,48,4,0,0,1,CART - max_depth = 20,0.29805250404863015,68445.7,65.0,0.0003402233123779297,0.0001919269561767578,20.0,,
pmlb_485,analcatdata_vehicle,48,4,0,0,1,CART - max_depth = None,0.29805250404863015,68445.7,65.0,0.00030803680419921875,0.00020813941955566406,,,
pmlb_485,analcatdata_vehicle,48,4,0,0,1,CPILOT - df alpha = 0.01 - max_depth = 6,0.5275288178433923,46069.85704636933,150.9402261350703,0.0001990795135498047,9.059906005859375e-06,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_485,analcatdata_vehicle,48,4,0,0,1,CPILOT - df alpha = 0.01 - max_depth = 20,0.5275288178433923,46069.85704636933,150.9402261350703,0.0001583099365234375,7.867813110351562e-06,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_485,analcatdata_vehicle,48,4,0,0,1,CPILOT - df alpha = 0.01 - max_depth = None,0.5275288178433923,46069.85704636933,150.9402261350703,0.00016307830810546875,8.821487426757812e-06,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_485,analcatdata_vehicle,48,4,0,0,1,CPILOT - default df - max_depth = 6,0.4798494572568157,50718.98996545981,95.4901315789474,0.00010967254638671875,7.3909759521484375e-06,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_485,analcatdata_vehicle,48,4,0,0,1,CPILOT - default df - max_depth = 20,0.4798494572568157,50718.98996545981,95.4901315789474,0.00010323524475097656,6.9141387939453125e-06,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_485,analcatdata_vehicle,48,4,0,0,1,CPILOT - default df - max_depth = None,0.4798494572568157,50718.98996545981,95.4901315789474,9.918212890625e-05,5.7220458984375e-06,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_485,analcatdata_vehicle,48,4,0,0,1,CPILOT - df alpha = 0.5 - max_depth = 6,0.48013313426011595,50691.32910595568,95.4901315789474,0.00010275840759277344,8.106231689453125e-06,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_485,analcatdata_vehicle,48,4,0,0,1,CPILOT - df alpha = 0.5 - max_depth = 20,0.48013313426011595,50691.32910595568,95.4901315789474,0.00010395050048828125,6.198883056640625e-06,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_485,analcatdata_vehicle,48,4,0,0,1,CPILOT - df alpha = 0.5 - max_depth = None,0.48013313426011595,50691.32910595568,95.4901315789474,0.00010585784912109375,6.198883056640625e-06,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_485,analcatdata_vehicle,48,4,0,0,2,CART - max_depth = 6,0.07427084636437686,24272.1,32.5,0.00034308433532714844,0.00020575523376464844,6.0,,
pmlb_485,analcatdata_vehicle,48,4,0,0,2,CART - max_depth = 20,-0.020788392124317046,26764.5,43.5,0.00032591819763183594,0.00021123886108398438,20.0,,
pmlb_485,analcatdata_vehicle,48,4,0,0,2,CART - max_depth = None,-0.020788392124317046,26764.5,43.5,0.00030493736267089844,0.0001971721649169922,,,
pmlb_485,analcatdata_vehicle,48,4,0,0,2,CPILOT - df alpha = 0.01 - max_depth = 6,0.8417446835359828,4149.365774709312,38.41260180711892,0.00016999244689941406,1.0013580322265625e-05,6.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_485,analcatdata_vehicle,48,4,0,0,2,CPILOT - df alpha = 0.01 - max_depth = 20,0.8417446835359828,4149.365774709312,38.41260180711892,0.00015211105346679688,8.821487426757812e-06,20.0,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_485,analcatdata_vehicle,48,4,0,0,2,CPILOT - df alpha = 0.01 - max_depth = None,0.8417446835359828,4149.365774709312,38.41260180711892,0.0001461505889892578,6.9141387939453125e-06,,"{'con': 1.0, 'lin': 1.01, 'pcon': 1.04, 'blin': 1.04, 'plin': 1.06, 'pconc': 1.04}",0.01
pmlb_485,analcatdata_vehicle,48,4,0,0,2,CPILOT - default df - max_depth = 6,0.3914746125966403,15955.194883499144,42.26715216470156,0.0001068115234375,6.9141387939453125e-06,6.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_485,analcatdata_vehicle,48,4,0,0,2,CPILOT - default df - max_depth = 20,0.3914746125966403,15955.194883499144,42.26715216470156,0.00010585784912109375,8.344650268554688e-06,20.0,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_485,analcatdata_vehicle,48,4,0,0,2,CPILOT - default df - max_depth = None,0.3914746125966403,15955.194883499144,42.26715216470156,0.00010609626770019531,6.198883056640625e-06,,"{'con': 1, 'lin': 2, 'pcon': 5, 'blin': 5, 'plin': 7, 'pconc': 5}",1.0
pmlb_485,analcatdata_vehicle,48,4,0,0,2,CPILOT - df alpha = 0.5 - max_depth = 6,0.3914746125966403,15955.194883499144,42.26715216470156,0.00010895729064941406,6.198883056640625e-06,6.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_485,analcatdata_vehicle,48,4,0,0,2,CPILOT - df alpha = 0.5 - max_depth = 20,0.3914746125966403,15955.194883499144,42.26715216470156,0.00012493133544921875,1.0013580322265625e-05,20.0,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_485,analcatdata_vehicle,48,4,0,0,2,CPILOT - df alpha = 0.5 - max_depth = None,0.3914746125966403,15955.194883499144,42.26715216470156,0.0001201629638671875,6.9141387939453125e-06,,"{'con': 1.0, 'lin': 1.5, 'pcon': 3.0, 'blin': 3.0, 'plin': 4.0, 'pconc': 3.0}",0.5
pmlb_485,analcatdata_vehicle,48,4,0,0,3,CART - max_depth = 6,0.309759932799623,33690.1,48.5,0.00030994415283203125,0.00020503997802734375,6.0,,
pmlb_485,analcatdata_vehicle,48,4,0,0,3,CART - max_depth = 20,0.309759932799623,33690.1,48.5,0.0003437995910644531,0.000225067138671875,20.0,,
